doc_name,doc_link,rubrik,section,meeting_date,meeting_time,meeting_reference,verksamhetsorgan,parent_link
budgetuppfoljning_1_2_2022_122806.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122806&version=3,Budgetuppföljning 1-2/2022,,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124124
ersattande_utrymmen_for_munsala_specialklasser_lasaret_2022_2023_124126.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124126,Ersättande utrymmen för Munsala specialklasser läsåret 2022-2023,§ 34,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,
omrostningsprotokoll_usn_22_3_2022_124519.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124519&version=2,Omröstningsprotokoll USN 22.3.2022,,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124126
verksamheten_ansokningar_till_smabarnspedagogiken_verksamhetsaret_2022_2023_124128.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124128,"Verksamheten, ansökningar till småbarnspedagogiken verksamhetsåret 2022-2023",§ 35,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,
verksamheten_forlangning_av_hyresavtal_for_hirvlax_daghem_124130.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124130,"Verksamheten, förlängning av hyresavtal för Hirvlax daghem",§ 36,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,
verksamheten_skiftesvarden_i_nykarleby_fran_1_8_2022_124132.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124132,"Verksamheten, skiftesvården i Nykarleby från 1.8.2022",§ 37,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,
anvisning_for_begaran_om_omprovning_och_besvar_124138.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=124138,Anvisning för begäran om omprövning och besvär,,22.3.2022,16:00,2/2022,Nämnden för utbildning och småbarnspedagogik,
beslutande_123566.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123566,Beslutande,,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
sammantradets_laglighet_och_beslutforhet_123568.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123568,Sammanträdets laglighet och beslutförhet,§ 1,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
val_av_protokolljusterare_123570.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123570,Val av protokolljusterare,§ 2,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
godkannande_av_foredragningslistan_123572.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123572,Godkännande av föredragningslistan,§ 3,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
bokslut_2021_sektionen_for_stodtjanster_123574.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123574,"Bokslut 2021, sektionen för stödtjänster",§ 4,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
bokslut_stodtjanster_2021_122791.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122791&version=1,Bokslut stödtjänster 2021,,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123574
bokslutstext_2021_stodfunktioner_122810.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122810&version=1,Bokslutstext 2021 stödfunktioner,,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123574
dispositionsplan_2022_sektionen_for_stodtjanster_123576.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123576,"Dispositionsplan 2022, sektionen för stödtjänster",§ 5,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
bil_dispositionsplan_2022_stodtjanster_122789.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122789&version=1,"Bil. Dispositionsplan 2022, stödtjänster",,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123576
motion_inhemsk_mat_i_nykarleby_stad_j_malinen_123578.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123578,"Motion, Inhemsk mat i Nykarleby stad, J. Malinen",§ 6,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
bil_motion_inhemsk_mat_i_nykarleby_stad_j_malinen_114395.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=114395&version=2,"Bil. Motion, Inhemsk mat i Nykarleby stad, J. Malinen",,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123578
anmalningsarenden_sektionen_for_stodtjanster_9_3_2022_123580.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123580,Anmälningsärenden sektionen för stödtjänster 9.3.2022,§ 7,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
anvisning_for_begaran_om_omprovning_och_besvar_123582.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123582,Anvisning för begäran om omprövning och besvär,,16.3.2022,16:30,1/2022,Sektionen för stödtjänster,
beslutande_123203.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123203,Beslutande,,15.3.2022,16:30,4/2022,Stadsstyrelsen,
sammantradets_laglighet_och_beslutforhet_123205.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123205,Sammanträdets laglighet och beslutförhet,§ 42,15.3.2022,16:30,4/2022,Stadsstyrelsen,
val_av_protokolljusterare_123207.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123207,Val av protokolljusterare,§ 43,15.3.2022,16:30,4/2022,Stadsstyrelsen,
godkannande_av_foredragningslistan_123209.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123209,Godkännande av föredragningslistan,§ 44,15.3.2022,16:30,4/2022,Stadsstyrelsen,
verkstallighet_av_stadsfullmaktiges_beslut_17_2_2022_123211.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123211,Verkställighet av stadsfullmäktiges beslut 17.2.2022,§ 45,15.3.2022,16:30,4/2022,Stadsstyrelsen,
stadsstyrelsens_dispositionsplan_2022_123213.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123213,Stadsstyrelsens dispositionsplan 2022,§ 46,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_1_dispositionsplan_2022_sst_122731.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122731&version=1,Bil. 1 Dispositionsplan 2022 SST,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123213
bil_2_forflyttning_pga_serviceklass_122767.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122767&version=1,Bil. 2 Förflyttning pga serviceklass,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123213
val_av_styrelser_i_dottersammanslutningar_varen_2022_123215.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123215,Val av styrelser i dottersammanslutningar våren 2022,§ 47,15.3.2022,16:30,4/2022,Stadsstyrelsen,
avtal_om_fordelning_av_det_ekonomiska_ansvaret_for_social_och_halsovardsverket_efter_overlatelse_av_123217.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123217,Avtal om fördelning av det ekonomiska ansvaret för social- och hälsovårdsverket efter överlåtelse av rörelse till samkommunen för Österbottens välfärdsområde,§ 48,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_avtal_om_fordelningen_av_nettokostnaderna_som_uppstar_efter_overlatelsen_av_rorelse_till_samkom_122701.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122701&version=1,Bil. Avtal om fördelningen av nettokostnaderna som uppstår efter överlåtelsen av rörelse till samkommunen för Österbottens välfärdsområde,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123217
tillsattande_av_arbetsgrupper_2022_123219.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123219,Tillsättande av arbetsgrupper 2022,§ 49,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_arbetsgrupper_2022_122703.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122703&version=1,Bil. Arbetsgrupper 2022,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123219
projekt_st_olav_osterbotten_vandringsled_123221.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123221,"Projekt St Olav Österbotten, vandringsled",§ 50,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_1_intentionsavtal_st_olav_osterbotten_122707.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122707&version=1,Bil. 1 Intentionsavtal St Olav Österbotten,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123221
bil_2_kommunbrev_st_olav_osterbotten_122709.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122709&version=1,Bil. 2 Kommunbrev St Olav Österbotten,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123221
motion_kladbidrag_inom_smabarnspedagogiken_sdp_forstarkt_med_kd_123223.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123223,"Motion, Klädbidrag inom småbarnspedagogiken; SDP förstärkt med KD",§ 51,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_motion_kladbidrag_inom_smabarnspedagogiken_sdp_forstarkt_med_kd_liite_aloite_120805.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=120805&version=1,"Bil. Motion, Klädbidrag inom småbarnspedagogiken; SDP förstärkt med KD / Liite Aloite",,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123223
motion_syns_vi_inte_sa_finns_vi_inte_f_strang_m_fl__123225.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123225,"Motion, Syns vi inte, så finns vi inte!; F. Strang m.fl.",§ 52,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_motion_syns_vi_inte_sa_finns_vi_inte_f_strang_m_fl_liite_aloite_120809.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=120809&version=5,"Bil. Motion, Syns vi inte, så finns vi inte!; F. Strang m.fl. / Liite. Aloite",,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123225
avgiftsgrunder_for_byggnadstillsyn_revidering_123227.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123227,Avgiftsgrunder för byggnadstillsyn; revidering,§ 53,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bilaga_avgiftsgrunder_byggnadstillsyn_120017.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=120017&version=1,Bilaga Avgiftsgrunder byggnadstillsyn,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123227
utlatande_om_programmet_for_deltagande_och_bedomning_for_osterbottens_landskapsplan_2050_123229.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123229,Utlåtande om programmet för deltagande och bedömning för Österbottens landskapsplan 2050,§ 54,15.3.2022,16:30,4/2022,Stadsstyrelsen,
bil_1_begaran_om_utlatande_om_programmet_for_deltagande_o_bedomning_for_osterbottens_landskapsplan_122711.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122711&version=1,Bil. 1 Begäran om utlåtande om programmet för deltagande o. bedömning för Österbottens landskapsplan 2050,,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123229
bil_2_osterbottens_landskapsplan_2050_program_for_deltagande_och_bedomning_122713.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122713&version=1,"Bil. 2  Österbottens landskapsplan 2050, program för deltagande och bedömning",,15.3.2022,16:30,4/2022,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123229
understod_for_hjalpinsatser_i_ukraina_123231.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123231,Understöd för hjälpinsatser i Ukraina,§ 55,15.3.2022,16:30,4/2022,Stadsstyrelsen,
anmalningsarenden_stadsstyrelsen_15_3_2022_123233.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123233,"Anmälningsärenden, stadsstyrelsen 15.3.2022",§ 56,15.3.2022,16:30,4/2022,Stadsstyrelsen,
anvisning_for_begaran_om_omprovning_och_besvar_123235.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123235,Anvisning för begäran om omprövning och besvär,,15.3.2022,16:30,4/2022,Stadsstyrelsen,
beslutande_122978.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122978,Beslutande,,15.3.2022,15:00,1/2022,Personalsektionen,
sammantradets_laglighet_och_beslutforhet_122980.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122980,Sammanträdets laglighet och beslutförhet,§ 1,15.3.2022,15:00,1/2022,Personalsektionen,
val_av_protokolljusterare_122982.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122982,Val av protokolljusterare,§ 2,15.3.2022,15:00,1/2022,Personalsektionen,
godkannande_av_foredragningslistan_122984.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122984,Godkännande av föredragningslistan,§ 3,15.3.2022,15:00,1/2022,Personalsektionen,
projekt_arbetshalsa_pal_aktiv_122986.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122986,Projekt arbetshälsa - PAL - AKTIV,§ 4,15.3.2022,15:00,1/2022,Personalsektionen,
bil_utvardering_pal_aktiv_2021_122650.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122650&version=1,Bil. Utvärdering PAL-AKTIV 2021,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122986
tyhy_plan_2022_122988.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122988,Tyhy-plan 2022,§ 5,15.3.2022,15:00,1/2022,Personalsektionen,
bil_tyhy_plan_2022_113454.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=113454&version=1,Bil. TYHY-plan 2022,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122988
uppfoljning_av_personalens_sjukfranvaro_2021_122990.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122990,Uppföljning av personalens sjukfrånvaro 2021,§ 6,15.3.2022,15:00,1/2022,Personalsektionen,
personalchefens_tjansteinnehavarbeslut_2021_122992.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122992,Personalchefens tjänsteinnehavarbeslut 2021,§ 7,15.3.2022,15:00,1/2022,Personalsektionen,
bil_tjansteinnehavarbeslut_2021_personalchefen_122652.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122652&version=1,Bil. Tjänsteinnehavarbeslut 2021; personalchefen,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122992
arbetsvardering_projektarbetare_inom_valfardssektorn_122994.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122994,Arbetsvärdering; projektarbetare inom välfärdssektorn,§ 8,15.3.2022,15:00,1/2022,Personalsektionen,
bil_1_kravfaktorer_122661.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122661&version=1,Bil. 1 Kravfaktorer,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122994
bil_2_arbetsvardering_projektarbetare_inom_valfardssektorn_122663.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122663&version=1,Bil. 2  Arbetsvärdering projektarbetare inom välfärdssektorn,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122994
bil_3_arbetsbeskrivning_122686.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122686&version=1,Bil. 3 Arbetsbeskrivning,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122994
arbetsvardering_planlaggningsingenjor_122996.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122996,Arbetsvärdering; planläggningsingenjör,§ 9,15.3.2022,15:00,1/2022,Personalsektionen,
bil_1_arbetsvardering_ta_avtalet_122655.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122655&version=1,Bil. 1 Arbetsvärdering TA-avtalet,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122996
bil_2_poangsattning_planlaggningsingenjor_122657.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122657&version=1,Bil. 2 Poängsättning planläggningsingenjör,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122996
bil_3_arbetsbeskrivning_planlaggningsingenjor_122659.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122659&version=1,Bil. 3 Arbetsbeskrivning planläggningsingenjör,,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122996
anhallan_om_bisyssla_skolpsykolog_122998.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122998,Anhållan om bisyssla; skolpsykolog,§ 10,15.3.2022,15:00,1/2022,Personalsektionen,
anhallan_om_rekryteringstillagg_timlarare_i_matematik_123000.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123000,Anhållan om rekryteringstillägg: timlärare i matematik,§ 11,15.3.2022,15:00,1/2022,Personalsektionen,
anhallan_om_justering_av_grundlon_rektor_123002.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123002,Anhållan om justering av grundlön; rektor,§ 12,15.3.2022,15:00,1/2022,Personalsektionen,
begaran_om_omprovning_arsbundet_tillagg_123004.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123004,Begäran om omprövning; årsbundet tillägg,§ 13,15.3.2022,15:00,1/2022,Personalsektionen,
stadsdirektor_for_viss_tid_123006.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123006,"Stadsdirektör, för viss tid",§ 14,15.3.2022,15:00,1/2022,Personalsektionen,
anhallan_om_rekryteringstillagg_projektanstalld_skolpsykolog_123008.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123008,Anhållan om rekryteringstillägg; projektanställd skolpsykolog,§ 15,15.3.2022,15:00,1/2022,Personalsektionen,
anhallan_om_individuellt_tillagg_kommunalteknisk_chef_123010.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123010,"Anhållan om individuellt tillägg, kommunalteknisk chef",§ 16,15.3.2022,15:00,1/2022,Personalsektionen,
bil_anhallan_individuellt_tillagg_kommunalteknisk_chef_122671.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=122671&version=1,"Bil. Anhållan, individuellt tillägg kommunalteknisk chef",,15.3.2022,15:00,1/2022,Personalsektionen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123010
sammantradesdatum_varen_2022_123012.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123012,Sammanträdesdatum våren 2022,§ 17,15.3.2022,15:00,1/2022,Personalsektionen,
anvisning_for_begaran_om_omprovning_och_besvar_123014.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123014,Anvisning för begäran om omprövning och besvär,,15.3.2022,15:00,1/2022,Personalsektionen,
beslutande_123061.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123061,Beslutande,,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
sammantradets_laglighet_och_beslutforhet_123063.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123063,Sammanträdets laglighet och beslutförhet,§ 6,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
val_av_protokolljusterare_123065.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123065,Val av protokolljusterare,§ 7,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
godkannande_av_foredragningslistan_123067.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123067,Godkännande av föredragningslistan,§ 8,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
dagens_gast_tony_eklund_vd_for_nykarleby_kraftverk_123069.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123069,"Dagens gäst; Tony Eklund, VD för Nykarleby Kraftverk",§ 9,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
ungdomsfullmaktiges_planer_for_varen_och_hosten_123071.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123071,Ungdomsfullmäktiges planer för våren och hösten,§ 10,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
ovriga_arenden_ungdomsfullmaktige_14_3_2022_123073.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=123073,Övriga ärenden; Ungdomsfullmäktige 14.3.2022,§ 11,14.3.2022,15:45,2/2022,Ungdomsfullmäktige,
beslutande_121960.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121960,Beslutande,,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
sammantradets_laglighet_och_beslutforhet_121962.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121962,Sammanträdets laglighet och beslutförhet,§ 1,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
val_av_protokolljusterare_121964.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121964,Val av protokolljusterare,§ 2,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
godkannande_av_foredragningslistan_121966.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121966,Godkännande av föredragningslistan,§ 3,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
besok_av_tekniska_direktoren_peter_sjoblom_121968.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121968,Besök av tekniska direktören Peter Sjöblom,§ 4,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
instiftande_av_pris_at_lokala_attitydpaverkare_121970.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121970,Instiftande av pris åt lokala attitydpåverkare,§ 5,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
informationstillfalle_med_tjansteman_fran_osterbottens_valfardsomrade_121972.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121972,Informationstillfälle med tjänstemän från Österbottens välfärdsområde,§ 6,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
tillganglighetsguiden_121974.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121974,Tillgänglighetsguiden,§ 7,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
renovering_av_kyrkan_121976.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=121976,Renovering av kyrkan,§ 8,2.3.2022,16:00,01/2022,Rådet för funktionshindrade,
